Texto,Ruta,Etiqueta
10392,"I ask you to allow me the privilege of leading this great nation of ours, of helping us to be stronger here at home and to be respected again in the world and, most of all, to be safer forever.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1090.wav,0.0
10393,And God bless the United States of America.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1093.wav,0.0
10394,"And it's a West Texas painting, a painting of a mountain scene.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1096.wav,0.0
10395,And he said this about it.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1097.wav,0.0
10396,"He said, ""Sarah and I live on the east side of the mountain.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1098.wav,0.0
10397,"It's the side to see the day that is coming, not to see the day that is gone. """,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1100.wav,0.0
10398,"I love the optimism in that painting, because that's how I feel about America.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1101.wav,0.0
10399,"We've come through a recession, a stock market decline, an attack on our country.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1103.wav,0.0
10400,"And yet, because of the hard work of the American people and good policies, this economy is growing.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1104.wav,0.0
10401,"Over the next four years, we'll make sure the economy continues to grow.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1105.wav,0.0
10402,"We reformed our school system, and now there's an achievement gap in America that's beginning to close.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1106.wav,0.0
10403,"Over the next four years, we'll continue to insist on excellence in every classroom in America so that our children have a chance to realize the great promise of America.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1107.wav,0.0
10404,"Over the next four years, we'll continue to work to make sure health care is available and affordable.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1108.wav,0.0
10405,"Over the next four years, we'll continue to rally the armies of compassion, to help heal the hurt that exists in some of our country's neighborhoods.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1109.wav,0.0
10406,"I'm optimistic that we'll win the war on terror, but I understand it requires firm resolve and clear purpose.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1110.wav,0.0
10407,We must never waver in the face of this enemy that -- these ideologues of hate.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1111.wav,0.0
10408,"And as we pursue the enemy wherever it exists, we'll also spread freedom and liberty.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1112.wav,0.0
10409,"We got great faith in the ability of liberty to transform societies, to convert a hostile world to a peaceful world.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1113.wav,0.0
10410,"My hope for America is a prosperous America, a hopeful America and a safer world.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1114.wav,0.0
10411,I want to thank you for listening tonight.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1115.wav,0.0
10412,I'm asking for your vote.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1116.wav,0.0
10413,God bless you.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/32_2004/1117.wav,0.0
10414,"Well, thank you very much, Jim, and thanks to the commission and the University of Mississippi, Ole Miss, for hosting us tonight.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/16.wav,0.0
10415,I can't think of a more important time for us to talk about the future of the country.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/17.wav,0.0
10416,"You know, we are at a defining moment in our history.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/18.wav,0.0
10417,"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/19.wav,0.0
10418,"And although we've heard a lot about Wall Street, those of you on Main Street I think have been struggling for a while, and you recognize that this could have an impact on all sectors of the economy.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/20.wav,0.0
10419,"And you're wondering, how's it going to affect me?",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/21.wav,0.0
10420,How's it going to affect my job?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/22.wav,0.0
10421,How's it going to affect my house?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/23.wav,0.0
10422,How's it going to affect my retirement savings or my ability to send my children to college?,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/24.wav,0.0
10423,"So we have to move swiftly, and we have to move wisely.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/25.wav,0.0
10424,And I've put forward a series of proposals that make sure that we protect taxpayers as we engage in this important rescue effort.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/26.wav,0.0
10425,"Number one, we've got to make sure that we've got oversight over this whole process; $700 billion, potentially, is a lot of money.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/27.wav,0.0
10426,"Number two, we've got to make sure that taxpayers, when they are putting their money at risk, have the possibility of getting that money back and gains, if the market -- and when the market returns.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/28.wav,0.0
10427,"Number three, we've got to make sure that none of that money is going to pad CEO bank accounts or to promote golden parachutes.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/29.wav,0.0
10428,"And, number four, we've got to make sure that we're helping homeowners, because the root problem here has to do with the foreclosures that are taking place all across the country.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/30.wav,0.0
10429,"Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/31.wav,1.0
10430,It hasn't worked.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/32.wav,1.0
10431,And I think that the fundamentals of the economy have to be measured by whether or not the middle class is getting a fair shake.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/33.wav,0.0
10432,"That's why I'm running for president, and that's what I hope we're going to be talking about tonight.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/34.wav,0.0
10433,"Well, thank you, Jim.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/36.wav,0.0
10434,And thanks to everybody.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/37.wav,0.0
10435,And I do have a sad note tonight.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/38.wav,0.0
10436,Senator Kennedy is in the hospital.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/39.wav,0.0
10437,He's a dear and beloved friend to all of us.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/40.wav,0.0
10438,Our thoughts and prayers go out to the lion of the Senate.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/41.wav,0.0
10439,I also want to thank the University of Mississippi for hosting us tonight.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/42.wav,0.0
10440,So have a lot of Americans who are facing challenges.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/44.wav,0.0
10441,"But I'm feeling a little better tonight, and I'll tell you why.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/45.wav,0.0
10442,"Because as we're here tonight in this debate, we are seeing, for the first time in a long time, Republicans and Democrats together, sitting down, trying to work out a solution to this fiscal crisis that we're in.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/46.wav,0.0
10443,And have no doubt about the magnitude of this crisis.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/47.wav,0.0
10444,And we're not talking about failure of institutions on Wall Street.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/48.wav,0.0
10445,"We're talking about failures on Main Street, and people who will lose their jobs, and their credits, and their homes, if we don't fix the greatest fiscal crisis, probably in -- certainly in our time, and I've been around a little while.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/49.wav,0.0
10446,"But the point is -- the point is, we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/50.wav,0.0
10447,This package has transparency in it.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/51.wav,0.0
10448,It has to have accountability and oversight.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/52.wav,0.0
10449,"It has to have options for loans to failing businesses, rather than the government taking over those loans.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/53.wav,0.0
10450,We have to -- it has to have a package with a number of other essential elements to it.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/54.wav,0.0
10451,"And, yes, I went back to Washington, and I met with my Republicans in the House of Representatives.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/55.wav,0.0
10452,"And they weren't part of the negotiations, and I understand that.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/56.wav,0.0
10453,And it was the House Republicans that decided that they would be part of the solution to this problem.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/57.wav,0.0
10454,But I want to emphasize one point to all Americans tonight.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/58.wav,0.0
10455,"This is the end of the beginning, if we come out with a package that will keep these institutions stable.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/60.wav,0.0
10456,And we've got a lot of work to do.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/61.wav,0.0
10457,And we've got to create jobs.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/62.wav,0.0
10458,"And one of the areas, of course, is to eliminate our dependence on foreign oil.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/63.wav,0.0
10459,We haven't seen the language yet.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/71.wav,0.0
10460,And I do think that there's constructive work being done out there.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/72.wav,0.0
10461,"So, for the viewers who are watching, I am optimistic about the capacity of us to come together with a plan.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/73.wav,0.0
10462,"The question, I think, that we have to ask ourselves is, how did we get into this situation in the first place?",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/74.wav,0.0
10463,"Two years ago, I warned that, because of the subprime lending mess, because of the lax regulation, that we were potentially going to have a problem and tried to stop some of the abuses in mortgages that were taking place at the time.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/75.wav,0.0
10464,"Last year, I wrote to the secretary of the Treasury to make sure that he understood the magnitude of this problem and to call on him to bring all the stakeholders together to try to deal with it.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/76.wav,0.0
10465,"So -- so the question, I think, that we've got to ask ourselves is, yes, we've got to solve this problem short term.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/77.wav,0.0
10466,And we are going to have to intervene; there's no doubt about that.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/78.wav,0.0
10467,"But we're also going to have to look at, how is it that we shredded so many regulations?",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/79.wav,0.0
10468,We did not set up a 21st-century regulatory framework to deal with these problems.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/80.wav,0.0
10469,And that in part has to do with an economic philosophy that says that regulation is always bad.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/81.wav,0.0
10470,"But -- but let me -- let me point out, I also warned about Fannie Mae and Freddie Mac and warned about corporate greed and excess, and CEO pay, and all that.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/87.wav,0.0
10471,A lot of us saw this train wreck coming.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/88.wav,0.0
10472,But there's also the issue of responsibility.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/89.wav,0.0
10473,You've mentioned President Dwight David Eisenhower.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/90.wav,0.0
10474,"President Eisenhower, on the night before the Normandy invasion, went into his room, and he wrote out two letters.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/91.wav,0.0
10475,"One of them was a letter congratulating the great members of the military and allies that had conducted and succeeded in the greatest invasion in history, still to this day, and forever.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/92.wav,0.0
10476,"And he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/93.wav,0.0
10477,Somehow we've lost that accountability.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/94.wav,0.0
10478,I've been heavily criticized because I called for the resignation of the chairman of the Securities and Exchange Commission.,/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/95.wav,0.0
10479,"We've got to start also holding people accountable, and we've got to reward people who succeed.",/mnt/c/users/evacantin/desktop/MASTER/HAIA/Trabajo/MMUSED-fallacy/audio_clips/33_2008/96.wav,0.0
