Texto,Etiqueta
There also isn't any question but that the free people of Cuba - the people who want to be free - are going to be supported and that they will attain their freedom.,0.0
"No, Cuba is not lost, and I don't think this kind of defeatist talk by Senator Kennedy helps the situation one bit.",0.0
In the first place I've never suggested that Cuba was lost except for the present.,0.0
In my speech last night I indicated that I thought that Cuba one day again would be free.,0.0
"Where I've been critical of the Administration's policy, and where I criticized Mr. Nixon, was because in his press conference in Havana in 1955, he praised the competence and stability of the bicta- bict- Batista dictatorship - that dictatorship had killed over twenty thousand Cubans in seven years.",0.0
"Secondly, I did not criticize him for not calling for free elections.",0.0
"What I criticized was the failure of the Administration to use its great influence to persuade the Cuban government to hold free elections, particularly in 1957 and 1958.",0.0
"Thirdly, Arthur Gardner, a Republican Ambassador, Earl Smith, a Republican Ambassador, in succession - both have indicated in the past six weeks that they reported to Washington that Castro was a Marxist, that Raul Castro was a Communist, and that they got no effective results.",0.0
"Instead our aid continued to Batista, which was ineffective; we never were on the side of freedom; we never used our influence when we could have used it most effectively - and today Cuba is lost for freedom.",0.0
"Mr. Morgan, I suggested that if the United States felt that it could save the summit conference that it would have been proper for us to have expressed regrets.",0.0
In my judgment that statement has been distorted uh - by Mr. Nixon and others in their debates around the country and in their discussions.,0.0
"Mr. Lodge, on ""Meet the Press"" a month ago, said if there was ever a case when we did not have law an our side it was in the U-2 incident.",0.0
The U-2 flights were proper from the point of view of protecting our security.,0.0
But they were not in accordance with international law.,0.0
"And I said that I felt that rather than tell the lie which we told, rather than indicate that the flights would continue - in fact, I believe Mr. Nixon himself said on May fifteenth that the flights would continue even though Mr. Herter testified before the Senate Foreign Relations Committee that they had been canceled as of May twelfth - that it would have been far better that if we had expressed regrets, if that would have saved the summit, and if the summit is useful - and I believe it is.",0.0
The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.,0.0
We expressed regrets for a flight over Eastern Germany under this Administration.,0.0
The Soviet Union in 1955 expressed regrets to us over the Bering Sea incident.,0.0
The Chinese Communists expressed regrets to us over a plane incident in 1956.,0.0
That is the accepted procedure between nations; and my judgment is that we should follow the advice of Theodore Roosevelt: Be strong; maintain a strong position; but also speak softly.,0.0
"I believe that in those cases where international custom calls for the expression of a regret, if that would have kept the summit going, in my judgment it was a proper action.",0.0
It's not appeasement.,0.0
It's not soft.,0.0
I believe we should be stronger than we now are.,0.0
I believe we should have a stronger military force.,0.0
I believe we should increase our strength all over the world.,0.0
"But I don't confuse words with strength; and in my judgment if the summit was useful, if it would have brought us closer to peace, that rather than the lie that we told - which has been criticized by all responsible people afterwards - it would have been far better for us to follow the common diplomatic procedure of expressing regrets and then try to move on.",1.0
I think Kenne- Senator Kennedy is wrong on three counts.,0.0
"First of all, he's wrong in thinking th- er- even suggesting that Mr. Khrushchev might have continued the conference if we had expressed regrets.",0.0
He knew these flights were going on long before and that wasn't the reason that he broke up the conference.,0.0
"Second, he's wrong in the analogies that he makes.",0.0
The United States is a strong country.,0.0
"Whenever we do anything that's wrong, we can express regrets.",0.0
"But when the president of the United States is doing something that's right, something that is for the purpose of defending the security of this country against surprise attack, he can never express regrets or apologize to anybody, including Mr. Khrushchev.",0.0
